topk,node,tested_nodes,detected_nodes,escaped_nodes,detected_faults,escaped_faults,node_cov_pct,fault_cov_pct
134,n916,134,134,0,268,0,100.00,100.00
135,n1381,135,135,0,270,0,100.00,100.00
136,n1156,136,136,0,272,0,100.00,100.00
137,n541,137,137,0,274,0,100.00,100.00
138,cOut,138,137,1,274,2,99.28,99.28
139,n908,139,138,1,276,2,99.28,99.28
140,n533,140,139,1,278,2,99.29,99.29
141,n1164,141,140,1,280,2,99.29,99.29
142,n900,142,141,1,282,2,99.30,99.30
143,n525,143,142,1,284,2,99.30,99.30
144,n517,144,143,1,286,2,99.31,99.31
145,n1172,145,144,1,288,2,99.31,99.31
146,n892,146,145,1,290,2,99.32,99.32
147,n485,147,146,1,292,2,99.32,99.32
148,n509,148,147,1,294,2,99.32,99.32
149,n884,149,148,1,296,2,99.33,99.33
150,n477,150,149,1,298,2,99.33,99.33
151,n1180,151,150,1,300,2,99.34,99.34
152,n469,152,151,1,302,2,99.34,99.34
153,n501,153,152,1,304,2,99.35,99.35
154,n461,154,153,1,306,2,99.35,99.35
155,n876,155,154,1,308,2,99.35,99.35
156,n1188,156,155,1,310,2,99.36,99.36
157,n453,157,156,1,312,2,99.36,99.36
158,n493,158,157,1,314,2,99.37,99.37
159,n445,159,158,1,316,2,99.37,99.37
160,n868,160,159,1,318,2,99.38,99.38
161,n437,161,160,1,320,2,99.38,99.38
162,n1196,162,161,1,322,2,99.38,99.38
163,n429,163,162,1,324,2,99.39,99.39
164,n860,164,163,1,326,2,99.39,99.39
165,n1204,165,164,1,328,2,99.39,99.39
166,n421,166,165,1,330,2,99.40,99.40
167,n413,167,166,1,332,2,99.40,99.40
168,n405,168,167,1,334,2,99.40,99.40
169,n1212,169,168,1,336,2,99.41,99.41
170,n852,170,169,1,338,2,99.41,99.41
171,n1220,171,170,1,340,2,99.42,99.42
172,n844,172,171,1,342,2,99.42,99.42
173,n1228,173,172,1,344,2,99.42,99.42
174,n397,174,173,1,346,2,99.43,99.43
175,n836,175,174,1,348,2,99.43,99.43
176,n1236,176,175,1,350,2,99.43,99.43
177,n828,177,176,1,352,2,99.44,99.44
178,n1389,178,177,1,354,2,99.44,99.44
179,n820,179,178,1,356,2,99.44,99.44
180,n1244,180,179,1,358,2,99.44,99.44
181,n812,181,180,1,360,2,99.45,99.45
182,n1252,182,181,1,362,2,99.45,99.45
183,n804,183,182,1,364,2,99.45,99.45
184,n1260,184,183,1,366,2,99.46,99.46
185,n796,185,184,1,368,2,99.46,99.46
186,n1268,186,185,1,370,2,99.46,99.46
187,n788,187,186,1,372,2,99.47,99.47
188,n1276,188,187,1,374,2,99.47,99.47
189,n780,189,188,1,376,2,99.47,99.47
190,n1284,190,189,1,378,2,99.47,99.47
191,n772,191,190,1,380,2,99.48,99.48
192,n764,192,191,1,382,2,99.48,99.48
193,n1332,193,192,1,384,2,99.48,99.48
194,n1292,194,193,1,386,2,99.48,99.48
195,n756,195,194,1,388,2,99.49,99.49
196,n1300,196,195,1,390,2,99.49,99.49
197,n748,197,196,1,392,2,99.49,99.49
198,n1340,198,197,1,394,2,99.49,99.49
199,n740,199,198,1,396,2,99.50,99.50
200,n1308,200,199,1,398,2,99.50,99.50
201,n732,201,200,1,400,2,99.50,99.50
202,n1324,202,201,1,402,2,99.50,99.50
203,n724,203,202,1,404,2,99.51,99.51
204,n1316,204,203,1,406,2,99.51,99.51
205,n716,205,204,1,408,2,99.51,99.51
206,n1348,206,205,1,410,2,99.51,99.51
207,n708,207,206,1,412,2,99.52,99.52
208,n700,208,207,1,414,2,99.52,99.52
209,n692,209,208,1,416,2,99.52,99.52
210,n684,210,209,1,418,2,99.52,99.52
211,n1356,211,210,1,420,2,99.53,99.53
212,n676,212,211,1,422,2,99.53,99.53
213,n668,213,212,1,424,2,99.53,99.53
214,n660,214,213,1,426,2,99.53,99.53
215,n652,215,214,1,428,2,99.53,99.53
216,n644,216,215,1,430,2,99.54,99.54
217,n1364,217,216,1,432,2,99.54,99.54
